checked_at,orid,title,area,subarea,n_claims,max_points,data_access_signal,gpu_required_signal,author_url_count,github_repo_count,github_repos,hf_url_count,repo_live_ok,weights_signal,open_dataset_signal,simulation_or_theory_data_signal,private_restricted_data_signal,requirements_signal,leaderboard_logbooks,leaderboard_judged_logbooks,leaderboard_positive_logbooks,leaderboard_best_points,leaderboard_verified_claim_events,leaderboard_falsified_claim_events,leaderboard_toy_claim_events,leaderboard_top_users,openreview,arxiv
2026-07-29T01:40:39+00:00,toNy7vSxa3,FormalRx: Rectify and eXamine Semantic Failures in Autoformalization,General Machine Learning,Evaluation,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=toNy7vSxa3,
2026-07-29T01:40:39+00:00,p1GwEz0pix,Frequentist Consistency of Prior-Data Fitted Networks for Causal Inference,General Machine Learning,Causality,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,2,2,1,3,0,0,3,Edd16,https://openreview.net/forum?id=p1GwEz0pix,2603.12037
2026-07-29T01:40:39+00:00,3sx2WRBSSO,"Genome-Factory: A Library for Tuning, Deploying, and Interpreting Genomic Foundation Models",General Machine Learning,Hardware And Software,6,12,open_or_public_signal,True,1,1,WeiminWu2000/Genome_Factory,0,False,False,True,False,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=3sx2WRBSSO,2509.12266
2026-07-29T01:40:39+00:00,tSZaHvpxCd,Gradient-Based Causal Tree Ensembles: A Backbone Architecture for Heterogeneous Treatment Effects,General Machine Learning,Causality,0,0,open_or_public_signal,False,1,1,ysk-kano/GRACE,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=tSZaHvpxCd,
2026-07-29T01:40:39+00:00,dsPE185aHi,Graph is a Natural Regularization: Revisiting Vector Quantization for Graph Representation Learning,General Machine Learning,Representation Learning,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=dsPE185aHi,2508.06588
2026-07-29T01:40:39+00:00,XjTRtfxK9g,HelioX: A GPU-Native Framework for Simulation and Training of Biophysically Detailed Networks,General Machine Learning,Hardware And Software,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=XjTRtfxK9g,
2026-07-29T01:40:39+00:00,OIhwTkpkS1,Identifying dependent components from multi-domain linear mixtures,General Machine Learning,Representation Learning,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=OIhwTkpkS1,
2026-07-29T01:40:39+00:00,qMI1xD8O3x,Instance-Level Costs for Nuanced Classifier Evaluation,General Machine Learning,Evaluation,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,2,2,1,9,4,0,1,vbabenko97,https://openreview.net/forum?id=qMI1xD8O3x,2605.03135
2026-07-29T01:40:39+00:00,U3QqOOZK6P,L-CUBE: Isolating Long-Context Capacity from Knowledge with Controllable Mutual Information Scaling,General Machine Learning,Evaluation,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=U3QqOOZK6P,
2026-07-29T01:40:39+00:00,cY2nPckqzQ,Label-Guided Representation Learning for Incomplete Multi-View Multi-Label Classification,General Machine Learning,Representation Learning,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=cY2nPckqzQ,
2026-07-29T01:40:39+00:00,bFy2cGMR2S,Language Model Augmented Semi-Supervised Statistical Inference,General Machine Learning,Unsupervised And Semisupervised Learning,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=bFy2cGMR2S,
2026-07-29T01:40:39+00:00,Yy37YQCvCt,Learning Treatment Representations for Downstream Instrumental Variable Regression,General Machine Learning,Causality,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,3,3,3,7,6,0,3,Srishti280992;snaykey;LucasBeziers,https://openreview.net/forum?id=Yy37YQCvCt,2506.02200
2026-07-29T01:40:39+00:00,qZVcGlU5lN,Local Covariate Selection for Average Causal Effect Estimation without Pretreatment and Causal Sufficiency Assumptions,General Machine Learning,Causality,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,2,2,2,8,6,0,4,nstp;snaykey,https://openreview.net/forum?id=qZVcGlU5lN,2605.21548
2026-07-29T01:40:39+00:00,4RJrwbGKfL,MGAL: A Multilingual Granularity-Aware Long-Context Benchmark,General Machine Learning,Evaluation,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=4RJrwbGKfL,
2026-07-29T01:40:39+00:00,iZN85pjpsS,Many Needles in a Haystack: Active Hit Discovery for Perturbation Experiments,General Machine Learning,Online Learning Active Learning And Bandits,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=iZN85pjpsS,2605.10196
2026-07-29T01:40:39+00:00,mLZlTzepbr,Modeling Covariate Transition for Efficient Estimation of Longitudinal Treatment Effects in Randomized Experiments,General Machine Learning,Causality,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=mLZlTzepbr,2605.31443
2026-07-29T01:40:39+00:00,IQ8xF6eMuZ,ORLoopBench: Solver-in-the-Loop Benchmarks for Self-Correction and Behavioral Rationality in Operations Research,General Machine Learning,Evaluation,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=IQ8xF6eMuZ,2601.21008
2026-07-29T01:40:39+00:00,mZd4u9d7pQ,Once-for-All: Scalable Simultaneous Forecasting via Equilibrium State Estimation,General Machine Learning,Sequential Network And Time Series Modeling,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=mZd4u9d7pQ,2606.13285
2026-07-29T01:40:39+00:00,g07aDcWYJ9,One Intervention per Component is Enough: Towards Identifiability in Linear Stochastic Dynamics from Steady State,General Machine Learning,Causality,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=g07aDcWYJ9,
2026-07-29T01:40:39+00:00,TvLOddG9Ay,Online Learning and Inference for Cox Proportional Hazards Model Using Renewable Sieve Estimation,General Machine Learning,Online Learning Active Learning And Bandits,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,1,1,1,4,2,0,0,kondratevakate,https://openreview.net/forum?id=TvLOddG9Ay,
2026-07-29T01:40:39+00:00,BS8upx3Smw,PACER: Acyclic Causal Discovery from Large-scale Interventional Data,General Machine Learning,Causality,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,4,1,0,2,algorise,https://openreview.net/forum?id=BS8upx3Smw,2605.15353
2026-07-29T01:40:39+00:00,BAxL3dqhLn,Partial Identification of Policy Values under Network Interference,General Machine Learning,Causality,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=BAxL3dqhLn,
2026-07-29T01:40:39+00:00,4F4Ziv1d9G,ProConMV: Provenance-Enabled Conceptual Framework for Interpretable Multi-View Diabetic Retinopathy Diagnosis,General Machine Learning,,0,0,open_or_public_signal,True,1,1,SoY0ung/ProConMV,0,False,False,True,False,False,False,1,1,1,2,0,0,2,Sidseren,https://openreview.net/forum?id=4F4Ziv1d9G,
2026-07-29T01:40:39+00:00,gMLVFN9hl8,PyHealth 2.0: A Comprehensive Open-Source Toolkit for Accessible and Reproducible Clinical Deep Learning,General Machine Learning,Hardware And Software,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=gMLVFN9hl8,2601.16414
2026-07-29T01:40:39+00:00,xM56OFSUaN,Rank-Learner: Orthogonal Ranking of Treatment Effects,General Machine Learning,Causality,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,2,2,2,10,9,0,0,ai-sherpa;rdubwiley,https://openreview.net/forum?id=xM56OFSUaN,2602.03517
2026-07-29T01:40:39+00:00,IvoZENu6qG,Reasoning Models Are Test Exploiters: Rethinking Multiple Choice,General Machine Learning,Evaluation,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=IvoZENu6qG,2507.15337
2026-07-29T01:40:39+00:00,Q7lEZjtDKO,Robust Sequential Experimental Design for A/B Testing,General Machine Learning,Causality,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,2,2,2,4,0,0,8,j14i;snaykey,https://openreview.net/forum?id=Q7lEZjtDKO,2605.12899
2026-07-29T01:40:39+00:00,BZXZj2qQaK,SEMIR: Semantic Minor-Induced Representation Learning on Graphs for Visual Segmentation,General Machine Learning,Representation Learning,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=BZXZj2qQaK,2605.12389
2026-07-29T01:40:39+00:00,Fy2HkFMYH6,SURF: Separation via Unsupervised Remixing Flow,General Machine Learning,Unsupervised And Semisupervised Learning,5,10,open_or_public_signal,True,1,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Fy2HkFMYH6,2606.04921
2026-07-29T01:40:39+00:00,HdhEFfEsoz,Sinkhorn Treatment Effects: A Causal Optimal Transport Measure,General Machine Learning,Causality,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,2,2,2,10,7,0,5,tomyimkc;rahit,https://openreview.net/forum?id=HdhEFfEsoz,2605.08485
2026-07-29T01:40:39+00:00,bIcz7bIZSo,Smooth Multi-Policy Causal Effect Estimation in Longitudinal Settings,General Machine Learning,Causality,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=bIcz7bIZSo,2605.14284
2026-07-29T01:40:39+00:00,cOkJvV16Fd,Spatial Deconfounder: Interference-Aware Deconfounding for Spatial Causal Inference,General Machine Learning,Causality,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=cOkJvV16Fd,2510.08762
2026-07-29T01:40:39+00:00,LqXY6aCtkA,Spiked-CFR: Causal Representation Learning from LLMs via Wasserstein Projection Pursuit,General Machine Learning,Causality,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=LqXY6aCtkA,
2026-07-29T01:40:39+00:00,Ovk43Z9KGC,Streaming Covariate Balancing via Discrepancy-Based Feature Coresets,General Machine Learning,Causality,0,0,open_or_public_signal,False,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Ovk43Z9KGC,
2026-07-29T01:40:39+00:00,KMwrxaoAW4,TadA-Bench: A Million-Variant Benchmark for Future-Round Discovery Toward Agentic Protein Engineering,General Machine Learning,Evaluation,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=KMwrxaoAW4,2606.02624
2026-07-29T01:40:39+00:00,JTwryHNicJ,Tailoring Strictly Proper Scoring Rules for Downstream Tasks: An Application to Causal Inference,General Machine Learning,Causality,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=JTwryHNicJ,2606.03332
2026-07-29T01:40:39+00:00,2OtY6CfcFs,Target-Driven Policy Optimization for Sequential Counterfactual Outcome Control,General Machine Learning,Causality,0,0,open_or_public_signal,False,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=2OtY6CfcFs,
2026-07-29T01:40:39+00:00,SIZYrEf1a7,TextME: Bridging Unseen Modalities Through Text Descriptions,General Machine Learning,Representation Learning,6,12,open_or_public_signal,True,1,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=SIZYrEf1a7,2602.03098
2026-07-29T01:40:39+00:00,UflglraWRa,The (Marginal) Value of a Search Ad: An Online Causal Framework for Repeated Second-price Auctions,General Machine Learning,Online Learning Active Learning And Bandits,5,10,theory_or_no_external_data,False,0,0,,0,False,False,False,True,False,False,3,3,3,10,11,0,0,snaykey;kpshinnik;ai-sherpa,https://openreview.net/forum?id=UflglraWRa,2605.01756
2026-07-29T01:40:39+00:00,2juEZmkLdn,The Abstraction Gap in Vision-Language Causal Reasoning,General Machine Learning,Evaluation,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=2juEZmkLdn,2605.28779
2026-07-29T01:40:39+00:00,07wKh5x0Ef,The Consistency Dilemma in LLMs: Generator-Evaluator Agreement and Vulnerability to Mistakes,General Machine Learning,Evaluation,0,0,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=07wKh5x0Ef,
2026-07-29T01:40:39+00:00,8vkE9kvrXa,The Geometry of Updates: Fisher Alignment at Vocabulary Scale,General Machine Learning,Transfer Multitask And Metalearning,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=8vkE9kvrXa,2606.27242
2026-07-29T01:40:39+00:00,g5Id7eZRal,TimeLAVA: Learning-Agnostic Valuation for Time Series Data,General Machine Learning,,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,1,1,1,5,1,1,1,ParetoOptimal,https://openreview.net/forum?id=g5Id7eZRal,2606.18729
2026-07-29T01:40:39+00:00,39650lCGDP,Towards a Holistic Understanding of Selection Bias for Causal Effect Identification,General Machine Learning,Causality,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=39650lCGDP,2605.13430
2026-07-29T01:40:39+00:00,WFdQSjmchK,Treatment Responder Classification with Abstention,General Machine Learning,Causality,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=WFdQSjmchK,
2026-07-29T01:40:39+00:00,pws8t4kBP4,Tree-Structured Orthonormal Decomposition of the Aitchison Simplex,General Machine Learning,Representation Learning,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,1,1,1,10,5,0,0,DineshAI,https://openreview.net/forum?id=pws8t4kBP4,2606.11646
2026-07-29T01:40:39+00:00,Hvyp5t9Bp8,UniCode: Augmenting Evaluation for Code Reasoning,General Machine Learning,Evaluation,6,12,open_or_public_signal,True,1,1,grandsmile/UniCode,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Hvyp5t9Bp8,2510.17868
2026-07-29T01:40:39+00:00,EAH54wIQNb,Unison: Benchmarking Unified Multimodal Models via Synergistic Understanding and Generation,General Machine Learning,Evaluation,5,10,open_or_public_signal,True,1,1,FudanCVL/Unison,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=EAH54wIQNb,2606.26984
2026-07-29T01:40:39+00:00,6GpYUWbqOQ,Unveiling Multi-regime Patterns in SciML: Distinct Failure Modes and Regime-specific Optimization,General Machine Learning,Evaluation,5,10,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=6GpYUWbqOQ,2605.29153
2026-07-29T01:40:39+00:00,qjeCH95rbF,VLA-Arena: An Open-Source Framework for Benchmarking Vision-Language-Action Models,General Machine Learning,Evaluation,5,10,open_or_public_signal,False,1,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=qjeCH95rbF,2512.22539
2026-07-29T01:40:39+00:00,4oZDo5v9zt,VT-Bench: A Unified Benchmark for Visual-Tabular Multi-Modal Learning,General Machine Learning,Evaluation,5,10,open_or_public_signal,True,1,1,LAMDA-NeSy/VT-Bench,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=4oZDo5v9zt,2605.08146
2026-07-29T01:40:39+00:00,coHiGZOFtS,VenusBench-Mobile: A Challenging and User-Centric Benchmark for Mobile GUI Agents with Capability Diagnostics,General Machine Learning,Evaluation,5,10,open_or_public_signal,False,1,1,inclusionAI/UI-Venus,0,False,False,True,False,False,False,2,2,2,2,1,0,1,gkalyanaraman3;Edd16,https://openreview.net/forum?id=coHiGZOFtS,2604.06182
2026-07-29T01:40:39+00:00,Y9gsOEdaNE,When Can We Trust Survival Model Evaluation ?,General Machine Learning,Evaluation,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,2,2,2,4,4,0,0,kondratevakate;vbabenko97,https://openreview.net/forum?id=Y9gsOEdaNE,
2026-07-29T01:40:39+00:00,Ys66H59k8m,Beyond the Bellman Recursion: A Pontryagin-Guided Framework for Non-Exponential Discounting,Optimization,Stochastic,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Ys66H59k8m,2605.20996
2026-07-29T01:40:39+00:00,U7c6glPdDW,CONCUR: High-Throughput Agentic Batch Inference of LLM via Congestion-Based Concurrency Control,Optimization,Large Scale Parallel And Distributed,5,10,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=U7c6glPdDW,2601.22705
2026-07-29T01:40:39+00:00,zouCZ6s5Zj,DynaSchedBench: Calibrated Dynamic Scheduling Benchmarks and Observability Paradox in LLM-based Scheduling Agents,Optimization,Discrete And Combinatorial Optimization,4,8,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,2,2,2,3,0,0,6,SabaPivot;kshitijthakkar,https://openreview.net/forum?id=zouCZ6s5Zj,2605.27566
2026-07-29T01:40:39+00:00,31iky6wFu5,Mitigating Staleness in Asynchronous Pipeline Parallelism via Basis Rotation,Optimization,Large Scale Parallel And Distributed,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=31iky6wFu5,2602.03515
2026-07-29T01:40:39+00:00,piWlEHb4Db,Non-Euclidean Gradient Descent Operates at the Edge of Stability,Optimization,,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,4,4,3,10,12,0,6,agharsallah;ai-sherpa;michaldobiezynski,https://openreview.net/forum?id=piWlEHb4Db,2603.05002
2026-07-29T01:40:39+00:00,bSUMVAYoMq,Regime-Adaptive Bayesian Optimization via Dirichlet Process Mixtures of Gaussian Processes,Optimization,Zeroorder And Blackbox Optimization,6,12,open_or_public_signal,False,1,1,AnthonyZhangYan/RAMBO,0,False,False,True,False,False,False,3,3,2,5,4,0,2,AceVikings;snaykey,https://openreview.net/forum?id=bSUMVAYoMq,2601.20043
2026-07-29T01:40:39+00:00,NiqWdmrxwn,scDataset: Scalable Data Loading for Deep Learning on Large-Scale Single-Cell Omics,Optimization,Large Scale Parallel And Distributed,4,8,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,6,3,0,0,RyeCatcher,https://openreview.net/forum?id=NiqWdmrxwn,2506.01883
2026-07-29T01:40:39+00:00,8dUJXm7MDS,A Bayesian Approach to Quantify the Uncertainty of Human Ratings in a Single-Instance Multimodal Framework,Probabilistic Methods,Bayesian Models And Methods,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=8dUJXm7MDS,
2026-07-29T01:40:39+00:00,4Zps8v8Ni4,BASIL: Scalable Bayesian Semi-supervised Clustering with Feature Selection and Adaptive Constraint Weighting,Probabilistic Methods,Bayesian Models And Methods,0,0,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=4Zps8v8Ni4,
2026-07-29T01:40:39+00:00,b1qoHUQVNy,Bayesian model selection and misspecification testing in imaging inverse problems only from noisy and partial measurements,Probabilistic Methods,Bayesian Models And Methods,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,9,4,0,1,taogenna,https://openreview.net/forum?id=b1qoHUQVNy,2510.27663
2026-07-29T01:40:39+00:00,vNfbqRzash,Disentangling Latent Risk Pathways via Bayesian Hypergraph Inference,Probabilistic Methods,Bayesian Models And Methods,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,4,0,2,0,bertfil,https://openreview.net/forum?id=vNfbqRzash,2606.07677
2026-07-29T01:40:39+00:00,sxLncu2Fhx,General Synthetic-Powered Inference,Probabilistic Methods,,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,2,2,2,6,2,0,5,Crusadersk;lastmass,https://openreview.net/forum?id=sxLncu2Fhx,2509.20345
2026-07-29T01:40:39+00:00,QpjtK65JHO,HypoSpace: A Diagnostic Benchmark for Set-Valued Hypothesis Generation under Underdetermination and Sublinear Coverage Bounds,Probabilistic Methods,Monte Carlo And Sampling Methods,5,10,open_or_public_signal,True,1,1,CTT-Pavilion/_HypoSpace,0,False,False,True,False,False,False,1,1,1,4,2,0,0,arvkevi,https://openreview.net/forum?id=QpjtK65JHO,2510.15614
2026-07-29T01:40:39+00:00,P0lcBIhzv0,Identifying Common Hubs in Multiple Gaussian Graphical Models,Probabilistic Methods,Graphical Models,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,1,1,1,1,0,0,1,Edd16,https://openreview.net/forum?id=P0lcBIhzv0,
2026-07-29T01:40:39+00:00,k5xsXvNYQS,Latent Guided Sampling for Combinatorial Optimization,Probabilistic Methods,,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,1,1,1,2,0,0,2,Edd16,https://openreview.net/forum?id=k5xsXvNYQS,2506.03672
2026-07-29T01:40:39+00:00,cRTbp2pv7X,Learning Credal Ensembles via Distributionally Robust Optimization,Probabilistic Methods,Everything Else,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=cRTbp2pv7X,2602.08470
2026-07-29T01:40:39+00:00,dVIts0fNb4,Predictive variational inference: Learn the predictively optimal posterior distribution,Probabilistic Methods,Bayesian Models And Methods,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=dVIts0fNb4,2410.14843
2026-07-29T01:40:39+00:00,a6vCNSBBeq,Principled Confidence Estimation for Deep Computed Tomography,Probabilistic Methods,,6,12,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,1,1,1,2,0,0,2,kondratevakate,https://openreview.net/forum?id=a6vCNSBBeq,2602.05812
2026-07-29T01:40:39+00:00,djASMk0bzO,Richer Bayesian Last Layers with Subsampled NTK Features,Probabilistic Methods,Bayesian Models And Methods,6,12,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,4,4,4,11,11,3,6,michaldobiezynski;GwendalTsang;algorise;snaykey,https://openreview.net/forum?id=djASMk0bzO,2602.01279
2026-07-29T01:40:39+00:00,Xg12D1Y4H1,Scalable Bayesian Inference for Nonlinear Conservation Laws,Probabilistic Methods,Gaussian Processes,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,2,2,2,8,5,0,0,ProCreations;ramgopal-reddy,https://openreview.net/forum?id=Xg12D1Y4H1,2605.31127
2026-07-29T01:40:39+00:00,hG1l88A3hb,Scalable Simulation-Based Model Inference with Test-Time Complexity Control,Probabilistic Methods,Bayesian Models And Methods,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=hG1l88A3hb,2603.15292
2026-07-29T01:40:39+00:00,3IFIedDIoN,Sparse Bayesian Deep Functional Learning with Structured Region Selection,Probabilistic Methods,Bayesian Models And Methods,6,12,open_or_public_signal,False,0,0,,0,False,True,True,False,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=3IFIedDIoN,2602.20651
2026-07-29T01:40:39+00:00,QQRCqb2PDj,Spectral Flow Matching: Stabilizing Stochastic GFlowNets via Frequency-Domain Regularization,Probabilistic Methods,,0,0,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,1,1,1,2,0,1,0,GwendalTsang,https://openreview.net/forum?id=QQRCqb2PDj,
2026-07-29T01:40:39+00:00,dblO6FgIvc,Tokenised Flow Matching for Hierarchical Simulation Based Inference,Probabilistic Methods,Bayesian Models And Methods,5,10,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=dblO6FgIvc,2604.20723
2026-07-29T01:40:39+00:00,gl6N1mfe5t,Variational Learning of Disentangled Representations,Probabilistic Methods,Structure Learning,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=gl6N1mfe5t,2506.17182
2026-07-29T01:40:39+00:00,HigEPnWgLQ,Adaptive Multi-Round Allocation with Stochastic Arrivals,Reinforcement Learning,Planning,5,10,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,5,5,4,8,15,0,0,DineshAI;ProCreations;ai-sherpa;vissutagunawan,https://openreview.net/forum?id=HigEPnWgLQ,2605.12111
2026-07-29T01:40:39+00:00,Wba6w3pzbj,Conversation for Non-verifiable Learning: Self-Evolving Large Language Models through Meta-Evaluation,Reinforcement Learning,Multiagent,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Wba6w3pzbj,2601.21464
2026-07-29T01:40:39+00:00,Vr0kjNERRf,Expected Return Causes Outcome-Level Mode Collapse in Reinforcement Learning and How to Fix It with Inverse Probability Scaling,Reinforcement Learning,Everything Else,5,10,simulation_or_synthetic,True,0,0,,0,False,True,False,True,False,False,1,1,1,5,1,1,1,sotayamashita,https://openreview.net/forum?id=Vr0kjNERRf,2601.21669
2026-07-29T01:40:39+00:00,3qq7rvJzoj,HodgeFlow Policy Search by Topologically Dissecting Temporal-Difference Signals in Non-Markovian Environments,Reinforcement Learning,,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,2,2,2,6,3,1,2,sugan04;algorise,https://openreview.net/forum?id=3qq7rvJzoj,
2026-07-29T01:40:39+00:00,vBMdonzFEV,Investigating Memory in Model-Free RL with POPGym Arcade,Reinforcement Learning,,5,10,unknown,False,0,0,,0,False,False,False,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=vBMdonzFEV,2503.01450
2026-07-29T01:40:39+00:00,potpaozpjv,Reward Shaping Control Variates for Off-Policy Evaluation Under Sparse Rewards,Reinforcement Learning,Batchoffline,0,0,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,1,1,1,4,1,1,0,DineshAI,https://openreview.net/forum?id=potpaozpjv,
2026-07-29T01:40:39+00:00,qIOcJSCGn2,SVL: Goal-Conditioned Reinforcement Learning as Survival Learning,Reinforcement Learning,,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,1,1,1,5,2,0,1,DineshAI,https://openreview.net/forum?id=qIOcJSCGn2,2604.17551
